# This file contains the list of genes (nodes) in the gene regulatory network
# of Bacillus subtilis.
# 
# The original network was built using the information available from
# 
# Sierro N, Makita Y, de Hoon M, Nakai K. DBTBS: a database of transcriptional
# regulation in Bacillus subtilis containing upstream intergenic conservation
# information. Nucleic acids research. 2008;36(Database issue):D93–6.
# doi:10.1093/nar/gkm910.
# 
# Columns:
# 1. genes name as it appears in the database
# 2. in-degree of that node (ignoring self-loops)
# 3. out degree of that node (ignoring self-loops)
# 4. the substructure of the network where the node is found: `Reservoir`,
# `Readout`, `Readout_terminal` or `Other`
# 
# 
Gene	in-degree	out-degree	type
pspa	1	0	Readout_terminal
ppib	1	0	Readout_terminal
pmi	1	0	Readout_terminal
phrk	1	0	Readout_terminal
phrg	1	0	Readout_terminal
phrf	1	0	Readout_terminal
phrc	1	0	Readout_terminal
pgk	1	0	Readout_terminal
pdhc	1	0	Readout_terminal
pdha	1	0	Readout_terminal
pbpf	1	0	Readout_terminal
pbpd	1	0	Readout_terminal
pabb	1	0	Readout_terminal
opuba	1	0	Readout_terminal
opuaa	1	0	Readout_terminal
ogt	1	0	Readout_terminal
odha	1	0	Readout_terminal
nusa	1	0	Readout_terminal
nuca	1	0	Readout_terminal
nase	1	0	Readout_terminal
mtra	1	0	Readout_terminal
mota	1	0	Readout_terminal
minc	1	0	Readout_terminal
menf	1	0	Readout_terminal
mene	1	0	Readout_terminal
menb	1	0	Readout_terminal
meca	1	0	Readout_terminal
mcpc	1	0	Readout_terminal
mcpb	1	0	Readout_terminal
mcpa	1	0	Readout_terminal
lytf	1	0	Readout_terminal
lytd	1	0	Readout_terminal
lysc	1	0	Readout_terminal
lrpc	1	0	Readout_terminal
liag	1	0	Readout_terminal
lepa	1	0	Readout_terminal
kdgr	1	0	Readout_terminal
kata	1	0	Readout_terminal
icd	1	0	Readout_terminal
huth	1	0	Readout_terminal
htpg	1	0	Readout_terminal
hemn	1	0	Readout_terminal
hemat	1	0	Readout_terminal
gyra	1	0	Readout_terminal
gudb	1	0	Readout_terminal
guaa	1	0	Readout_terminal
gntz	1	0	Readout_terminal
gltx	1	0	Readout_terminal
ggaa	1	0	Readout_terminal
gcad	1	0	Readout_terminal
gale	1	0	Readout_terminal
ftsh	1	0	Readout_terminal
fhud	1	0	Readout_terminal
fbp	1	0	Readout_terminal
fabl	1	0	Readout_terminal
ezra	1	0	Readout_terminal
exoa	1	0	Readout_terminal
era	1	0	Readout_terminal
drm	1	0	Readout_terminal
dnaj	1	0	Readout_terminal
dnag	1	0	Readout_terminal
divib	1	0	Readout_terminal
degs	1	0	Readout_terminal
cysh	1	0	Readout_terminal
cymr	1	0	Readout_terminal
ctab	1	0	Readout_terminal
comq	1	0	Readout_terminal
codv	1	0	Readout_terminal
chev	1	0	Readout_terminal
cggr	1	0	Readout_terminal
ccda	1	0	Readout_terminal
bsrb	1	0	Readout_terminal
bglc	1	0	Readout_terminal
asd	1	0	Readout_terminal
arsr	1	0	Readout_terminal
appd	1	0	Readout_terminal
ante	1	0	Readout_terminal
amhx	1	0	Readout_terminal
ald	1	0	Readout_terminal
sige	0	83	Other
sigb	0	66	Other
sigk	0	59	Other
ccpa	0	44	Other
lexa	0	33	Other
spoiiid	0	31	Other
sigf	0	30	Other
tnra	0	25	Other
gere	2	21	Other
cody	0	15	Other
degu	0	13	Other
purr	0	9	Other
yrzc	0	8	Other
yvrh	0	7	Other
pucr	0	7	Other
ylbo	1	6	Other
sigl	1	6	Other
ylpc	0	5	Other
tena	1	4	Other
yycf	0	4	Other
yvan	0	4	Other
ydih	0	4	Other
mtrb	0	4	Other
zur	0	3	Other
yufm	0	3	Other
sacy	0	3	Other
sact	0	3	Other
nsrr	0	3	Other
glpp	0	3	Other
ahrc	0	3	Other
yvqc	0	2	Other
yrxa	0	2	Other
yqzb	0	2	Other
xylr	0	2	Other
trnsl-tyr1	0	2	Other
trns-leu2	0	2	Other
trni-thr	0	2	Other
trnd-tyr	0	2	Other
trnd-trp	0	2	Other
mntr	0	2	Other
lict	0	2	Other
ccpb	0	2	Other
alsr	0	2	Other
yfhp	1	1	Other
acor	1	1	Other
yvcp	0	1	Other
yqfl	0	1	Other
yofa	0	1	Other
