# This file contains the list of genes (nodes) in the gene regulatory network
# of Homo sapiens.
# 
# The original network was built using the information available from
# 
# Gerstein MB, Kundaje A, Hariharan M, Landt SG, Yan KK, Cheng C, et al.
# Architecture of the human regulatory network derived from ENCODE data.
# Nature. 2012;489(7414):91–100. doi:10.1038/nature11245.
# 
# Columns:
# 1. genes name as it appears in the database
# 2. in-degree of that node (ignoring self-loops)
# 3. out degree of that node (ignoring self-loops)
# 4. the substructure of the network where the node is found: `Reservoir`,
# `Readout`, `Readout_terminal` or `Other`
# 
# 
Gene	in-degree	out-degree	type
ELOVL7	11	0	Readout_terminal
ELOF1	11	0	Readout_terminal
ELF5	11	0	Readout_terminal
EIF2C2	11	0	Readout_terminal
EIF1	11	0	Readout_terminal
EGLN2	11	0	Readout_terminal
ECE2	11	0	Readout_terminal
E2F5	11	0	Readout_terminal
DYNC2LI1	11	0	Readout_terminal
DVL2	11	0	Readout_terminal
DPF2	11	0	Readout_terminal
DNAJC8	11	0	Readout_terminal
DNAJC14	11	0	Readout_terminal
DLST	11	0	Readout_terminal
DHX35	11	0	Readout_terminal
DENND4B	11	0	Readout_terminal
DDR1	11	0	Readout_terminal
CYB5B	11	0	Readout_terminal
CUL4A	11	0	Readout_terminal
CSNK1G3	11	0	Readout_terminal
CSNK1E	11	0	Readout_terminal
CSK	11	0	Readout_terminal
CRYBG3	11	0	Readout_terminal
CRLF3	11	0	Readout_terminal
COL9A2	11	0	Readout_terminal
COL21A1	11	0	Readout_terminal
CNTN2	11	0	Readout_terminal
CLU	11	0	Readout_terminal
CLSTN1	11	0	Readout_terminal
CLIP2	11	0	Readout_terminal
CLDN2	11	0	Readout_terminal
CHUK	11	0	Readout_terminal
CEP120	11	0	Readout_terminal
CEBPA	11	0	Readout_terminal
CDKN1B	11	0	Readout_terminal
CDK15	11	0	Readout_terminal
CDCA7	11	0	Readout_terminal
CDCA4	11	0	Readout_terminal
CDC40	11	0	Readout_terminal
CD53	11	0	Readout_terminal
CCNL1	11	0	Readout_terminal
CCDC67	11	0	Readout_terminal
CCDC25	11	0	Readout_terminal
CBLN3	11	0	Readout_terminal
CASC5	11	0	Readout_terminal
CAPN7	11	0	Readout_terminal
CABP1	11	0	Readout_terminal
C9ORF40	11	0	Readout_terminal
C8ORF79	11	0	Readout_terminal
C3ORF59	11	0	Readout_terminal
C22ORF13	11	0	Readout_terminal
C21orf49	11	0	Readout_terminal
C1ORF96	11	0	Readout_terminal
C1ORF226	11	0	Readout_terminal
C1ORF173	11	0	Readout_terminal
C1ORF130	11	0	Readout_terminal
C19orf33	11	0	Readout_terminal
C15ORF52	11	0	Readout_terminal
C13ORF30	11	0	Readout_terminal
C10ORF18	11	0	Readout_terminal
BTLA	11	0	Readout_terminal
BET1	11	0	Readout_terminal
BCL9	11	0	Readout_terminal
BCAS3	11	0	Readout_terminal
BAX	11	0	Readout_terminal
B4GALNT1	11	0	Readout_terminal
B3GNT1	11	0	Readout_terminal
AURKA	11	0	Readout_terminal
ATP8A2	11	0	Readout_terminal
ATP7A	11	0	Readout_terminal
ATP13A4	11	0	Readout_terminal
ATF1	11	0	Readout_terminal
ARSJ	11	0	Readout_terminal
AQP4	11	0	Readout_terminal
AP3M2	11	0	Readout_terminal
ANLN	11	0	Readout_terminal
ANKRD43	11	0	Readout_terminal
ANGEL1	11	0	Readout_terminal
ALPL	11	0	Readout_terminal
ALDOA	11	0	Readout_terminal
ADRB2	11	0	Readout_terminal
ADAM17	11	0	Readout_terminal
ACVRL1	11	0	Readout_terminal
ACAP1	11	0	Readout_terminal
ZSWIM3	10	0	Readout_terminal
ZNF503	10	0	Readout_terminal
ZNF398	10	0	Readout_terminal
ZKSCAN5	10	0	Readout_terminal
ZFYVE9	10	0	Readout_terminal
ZFR	10	0	Readout_terminal
ZFP161	10	0	Readout_terminal
ZCCHC4	10	0	Readout_terminal
ZCCHC17	10	0	Readout_terminal
YARS	10	0	Readout_terminal
WWP1	10	0	Readout_terminal
WDR5	10	0	Readout_terminal
WDFY1	10	0	Readout_terminal
VTRNA1-1	10	0	Readout_terminal
VSTM2L	10	0	Readout_terminal
VPS4A	10	0	Readout_terminal
VPS37B	10	0	Readout_terminal
VPS33A	10	0	Readout_terminal
VPS24	10	0	Readout_terminal
USP9Y	10	0	Readout_terminal
UPF2	10	0	Readout_terminal
UNC5A	10	0	Readout_terminal
UNC119B	10	0	Readout_terminal
ULK1	10	0	Readout_terminal
UCKL1	10	0	Readout_terminal
UBXN1	10	0	Readout_terminal
UBOX5	10	0	Readout_terminal
UBE2I	10	0	Readout_terminal
UBE2G2	10	0	Readout_terminal
TWIST1	10	0	Readout_terminal
TUFT1	10	0	Readout_terminal
TUBD1	10	0	Readout_terminal
TUBB1	10	0	Readout_terminal
TTN	10	0	Readout_terminal
TTL	10	0	Readout_terminal
TSNAX	10	0	Readout_terminal
TRPC1	10	0	Readout_terminal
TRIM39	10	0	Readout_terminal
TRA2B	10	0	Readout_terminal
TOP2A	10	0	Readout_terminal
TOMM40L	10	0	Readout_terminal
TNF	10	0	Readout_terminal
TMUB2	10	0	Readout_terminal
TMEM63B	10	0	Readout_terminal
TMEM132D	10	0	Readout_terminal
TMEM116	10	0	Readout_terminal
TMED9	10	0	Readout_terminal
TLL1	10	0	Readout_terminal
TGM2	10	0	Readout_terminal
TGFBR3	10	0	Readout_terminal
TDRKH	10	0	Readout_terminal
TCEA1	10	0	Readout_terminal
TBX1	10	0	Readout_terminal
TACC2	10	0	Readout_terminal
STRADB	10	0	Readout_terminal
STOM	10	0	Readout_terminal
STK17A	10	0	Readout_terminal
STEAP3	10	0	Readout_terminal
STAT6	10	0	Readout_terminal
ST3GAL5	10	0	Readout_terminal
SSBP3	10	0	Readout_terminal
SSBP2	10	0	Readout_terminal
SRRM2	10	0	Readout_terminal
SPTLC1	10	0	Readout_terminal
SPNS1	10	0	Readout_terminal
SPHK1	10	0	Readout_terminal
SP6	10	0	Readout_terminal
SOX7	10	0	Readout_terminal
SNX21	10	0	Readout_terminal
SNORD74	10	0	Readout_terminal
SMAD1	10	0	Readout_terminal
SLC4A10	10	0	Readout_terminal
SLC45A3	10	0	Readout_terminal
SLC44A2	10	0	Readout_terminal
SLC35B4	10	0	Readout_terminal
SLC35A5	10	0	Readout_terminal
SLC32A1	10	0	Readout_terminal
SLC30A6	10	0	Readout_terminal
SLC27A4	10	0	Readout_terminal
SLC27A2	10	0	Readout_terminal
SLC26A4	10	0	Readout_terminal
SLC25A44	10	0	Readout_terminal
SLC25A26	10	0	Readout_terminal
SLC25A22	10	0	Readout_terminal
SLC22A5	10	0	Readout_terminal
SLC1A4	10	0	Readout_terminal
SIX2	10	0	Readout_terminal
SHROOM2	10	0	Readout_terminal
SHF	10	0	Readout_terminal
SFRS11	10	0	Readout_terminal
SFPQ	10	0	Readout_terminal
SEZ6	10	0	Readout_terminal
SERPINA5	10	0	Readout_terminal
SEPT10	10	0	Readout_terminal
SEMA4B	10	0	Readout_terminal
SBNO2	10	0	Readout_terminal
RPS6	10	0	Readout_terminal
RNGTT	10	0	Readout_terminal
RNF219	10	0	Readout_terminal
RNF19A	10	0	Readout_terminal
RNF149	10	0	Readout_terminal
RNASEN	10	0	Readout_terminal
RNASE1	10	0	Readout_terminal
RHPN2	10	0	Readout_terminal
RHOU	10	0	Readout_terminal
RHAG	10	0	Readout_terminal
RGS3	10	0	Readout_terminal
RFC1	10	0	Readout_terminal
RCE1	10	0	Readout_terminal
RBP4	10	0	Readout_terminal
RBM38	10	0	Readout_terminal
RBM17	10	0	Readout_terminal
RBL2	10	0	Readout_terminal
RASAL2	10	0	Readout_terminal
RAMP2	10	0	Readout_terminal
RAF1	10	0	Readout_terminal
RACGAP1	10	0	Readout_terminal
RAB30	10	0	Readout_terminal
RAB17	10	0	Readout_terminal
QTRTD1	10	0	Readout_terminal
PTPRM	10	0	Readout_terminal
PTPN21	10	0	Readout_terminal
PSTPIP2	10	0	Readout_terminal
PSME2	10	0	Readout_terminal
PSD	10	0	Readout_terminal
PRSS23	10	0	Readout_terminal
PRR16	10	0	Readout_terminal
PROSC	10	0	Readout_terminal
PRKCI	10	0	Readout_terminal
PPP3CB	10	0	Readout_terminal
PPP2R5D	10	0	Readout_terminal
PPP1R3E	10	0	Readout_terminal
PPME1	10	0	Readout_terminal
PPM1E	10	0	Readout_terminal
PPIL6	10	0	Readout_terminal
POR	10	0	Readout_terminal
POLI	10	0	Readout_terminal
PLEKHG2	10	0	Readout_terminal
PLCH1	10	0	Readout_terminal
PLA1A	10	0	Readout_terminal
PIK3IP1	10	0	Readout_terminal
PIGK	10	0	Readout_terminal
PIAS3	10	0	Readout_terminal
PI4KB	10	0	Readout_terminal
PHF2	10	0	Readout_terminal
PHF12	10	0	Readout_terminal
PGAM1	10	0	Readout_terminal
PEX13	10	0	Readout_terminal
PDZD4	10	0	Readout_terminal
PDCD6	10	0	Readout_terminal
PCDHGA11	10	0	Readout_terminal
PCBP1	10	0	Readout_terminal
PARP11	10	0	Readout_terminal
PAQR3	10	0	Readout_terminal
PANX2	10	0	Readout_terminal
NUDCD3	10	0	Readout_terminal
NSF	10	0	Readout_terminal
NRP2	10	0	Readout_terminal
NPC1	10	0	Readout_terminal
NHLRC3	10	0	Readout_terminal
NGFR	10	0	Readout_terminal
NFATC1	10	0	Readout_terminal
NET1	10	0	Readout_terminal
NDUFA4L2	10	0	Readout_terminal
NCKAP1L	10	0	Readout_terminal
NCEH1	10	0	Readout_terminal
NBL1	10	0	Readout_terminal
NAT15	10	0	Readout_terminal
NARG2	10	0	Readout_terminal
NAB2	10	0	Readout_terminal
MYO19	10	0	Readout_terminal
MTMR14	10	0	Readout_terminal
MSN	10	0	Readout_terminal
MREG	10	0	Readout_terminal
MOSPD2	10	0	Readout_terminal
MGRN1	10	0	Readout_terminal
MGEA5	10	0	Readout_terminal
METTL7B	10	0	Readout_terminal
MEAF6	10	0	Readout_terminal
MBD1	10	0	Readout_terminal
MATR3	10	0	Readout_terminal
MARS2	10	0	Readout_terminal
MAP4K1	10	0	Readout_terminal
MAP3K4	10	0	Readout_terminal
MAP2K3	10	0	Readout_terminal
MAGEA2B	10	0	Readout_terminal
MAEA	10	0	Readout_terminal
MAD2L1BP	10	0	Readout_terminal
LYSMD1	10	0	Readout_terminal
LYRM7	10	0	Readout_terminal
LY75	10	0	Readout_terminal
LSM11	10	0	Readout_terminal
LRAT	10	0	Readout_terminal
LPPR1	10	0	Readout_terminal
LPHN3	10	0	Readout_terminal
LOC440925	10	0	Readout_terminal
LOC147727	10	0	Readout_terminal
LOC100129726	10	0	Readout_terminal
LMAN2	10	0	Readout_terminal
LDHA	10	0	Readout_terminal
LATS1	10	0	Readout_terminal
L3MBTL3	10	0	Readout_terminal
KRT222	10	0	Readout_terminal
KPNA2	10	0	Readout_terminal
KLHDC8B	10	0	Readout_terminal
KISS1	10	0	Readout_terminal
KIAA1826	10	0	Readout_terminal
KIAA1274	10	0	Readout_terminal
KIAA0895L	10	0	Readout_terminal
KIAA0892	10	0	Readout_terminal
KIAA0748	10	0	Readout_terminal
KIAA0513	10	0	Readout_terminal
KDELR1	10	0	Readout_terminal
KCNN2	10	0	Readout_terminal
KCNK5	10	0	Readout_terminal
KCNH4	10	0	Readout_terminal
KBTBD2	10	0	Readout_terminal
IVL	10	0	Readout_terminal
ITSN2	10	0	Readout_terminal
ITM2C	10	0	Readout_terminal
ISM1	10	0	Readout_terminal
IQCK	10	0	Readout_terminal
INA	10	0	Readout_terminal
ILF2	10	0	Readout_terminal
IL1R1	10	0	Readout_terminal
IL10	10	0	Readout_terminal
ID3	10	0	Readout_terminal
IARS	10	0	Readout_terminal
HSPE1	10	0	Readout_terminal
HSPD1	10	0	Readout_terminal
HSPA9	10	0	Readout_terminal
HSP90B1	10	0	Readout_terminal
HSP90AA1	10	0	Readout_terminal
HSDL2	10	0	Readout_terminal
HSD17B2	10	0	Readout_terminal
HS6ST1	10	0	Readout_terminal
HS3ST4	10	0	Readout_terminal
HOXB7	10	0	Readout_terminal
HOMER1	10	0	Readout_terminal
HMGCR	10	0	Readout_terminal
HMGB2	10	0	Readout_terminal
HIST1H3I	10	0	Readout_terminal
HEYL	10	0	Readout_terminal
HEY2	10	0	Readout_terminal
HEXA	10	0	Readout_terminal
HERC1	10	0	Readout_terminal
HDGFRP2	10	0	Readout_terminal
HAS2	10	0	Readout_terminal
HAPLN1	10	0	Readout_terminal
GSPT1	10	0	Readout_terminal
GRM8	10	0	Readout_terminal
GRINL1A	10	0	Readout_terminal
GRIN1	10	0	Readout_terminal
GPR88	10	0	Readout_terminal
GPR6	10	0	Readout_terminal
GPR108	10	0	Readout_terminal
GNPTG	10	0	Readout_terminal
GLTSCR1	10	0	Readout_terminal
GK	10	0	Readout_terminal
GDA	10	0	Readout_terminal
GCOM1	10	0	Readout_terminal
GCNT1	10	0	Readout_terminal
GAS2	10	0	Readout_terminal
GAP43	10	0	Readout_terminal
G0S2	10	0	Readout_terminal
FUS	10	0	Readout_terminal
FOXD2	10	0	Readout_terminal
FNIP2	10	0	Readout_terminal
FLJ10357	10	0	Readout_terminal
FLI1	10	0	Readout_terminal
FKBP4	10	0	Readout_terminal
FIBIN	10	0	Readout_terminal
FHL1	10	0	Readout_terminal
FGD5	10	0	Readout_terminal
FCHSD1	10	0	Readout_terminal
FBXL5	10	0	Readout_terminal
FAM98A	10	0	Readout_terminal
FAM73B	10	0	Readout_terminal
FAM189A1	10	0	Readout_terminal
FAM176A	10	0	Readout_terminal
FAM108B1	10	0	Readout_terminal
ERP29	10	0	Readout_terminal
ERO1L	10	0	Readout_terminal
EPDR1	10	0	Readout_terminal
ELOVL5	10	0	Readout_terminal
ELMOD3	10	0	Readout_terminal
EIF6	10	0	Readout_terminal
EID1	10	0	Readout_terminal
EHD3	10	0	Readout_terminal
EHD1	10	0	Readout_terminal
EGFLAM	10	0	Readout_terminal
DTNA	10	0	Readout_terminal
DTL	10	0	Readout_terminal
DSC3	10	0	Readout_terminal
DNAJC11	10	0	Readout_terminal
DIDO1	10	0	Readout_terminal
DGAT2	10	0	Readout_terminal
DENND2D	10	0	Readout_terminal
DCTN4	10	0	Readout_terminal
DAZAP1	10	0	Readout_terminal
CYR61	10	0	Readout_terminal
CYBB	10	0	Readout_terminal
CYB5R4	10	0	Readout_terminal
CXCR1	10	0	Readout_terminal
CWC25	10	0	Readout_terminal
CTXN1	10	0	Readout_terminal
CSNK2A1	10	0	Readout_terminal
CROT	10	0	Readout_terminal
CPLX1	10	0	Readout_terminal
CPA4	10	0	Readout_terminal
COQ10B	10	0	Readout_terminal
COPZ1	10	0	Readout_terminal
COMP	10	0	Readout_terminal
COMMD8	10	0	Readout_terminal
COL24A1	10	0	Readout_terminal
CNTD2	10	0	Readout_terminal
CNOT4	10	0	Readout_terminal
CNN1	10	0	Readout_terminal
CNGB3	10	0	Readout_terminal
CMBL	10	0	Readout_terminal
CLK4	10	0	Readout_terminal
CKM	10	0	Readout_terminal
CHST10	10	0	Readout_terminal
CHRM1	10	0	Readout_terminal
CHAC1	10	0	Readout_terminal
CFTR	10	0	Readout_terminal
CENPM	10	0	Readout_terminal
CENPA	10	0	Readout_terminal
CDK4	10	0	Readout_terminal
CDH23	10	0	Readout_terminal
CDCA3	10	0	Readout_terminal
CD69	10	0	Readout_terminal
CD34	10	0	Readout_terminal
CD276	10	0	Readout_terminal
CD24	10	0	Readout_terminal
CCRN4L	10	0	Readout_terminal
CCR10	10	0	Readout_terminal
CCM2	10	0	Readout_terminal
CCDC140	10	0	Readout_terminal
CBLB	10	0	Readout_terminal
CASKIN2	10	0	Readout_terminal
CASD1	10	0	Readout_terminal
CARD6	10	0	Readout_terminal
CAPN5	10	0	Readout_terminal
CALCRL	10	0	Readout_terminal
CADM3	10	0	Readout_terminal
CABLES1	10	0	Readout_terminal
C9ORF47	10	0	Readout_terminal
C6ORF47	10	0	Readout_terminal
C4ORF19	10	0	Readout_terminal
C1S	10	0	Readout_terminal
C1ORF198	10	0	Readout_terminal
C17ORF103	10	0	Readout_terminal
C16ORF63	10	0	Readout_terminal
C15orf26	10	0	Readout_terminal
C14ORF129	10	0	Readout_terminal
C12ORF76	10	0	Readout_terminal
C12ORF12	10	0	Readout_terminal
C10ORF114	10	0	Readout_terminal
BTBD10	10	0	Readout_terminal
BST2	10	0	Readout_terminal
BRSK2	10	0	Readout_terminal
BMP8B	10	0	Readout_terminal
BAT4	10	0	Readout_terminal
BAT3	10	0	Readout_terminal
BAT1	10	0	Readout_terminal
BAP1	10	0	Readout_terminal
BAMBI	10	0	Readout_terminal
BAK1	10	0	Readout_terminal
BAGE	10	0	Readout_terminal
BAG1	10	0	Readout_terminal
B3GALT2	10	0	Readout_terminal
AXL	10	0	Readout_terminal
ATXN10	10	0	Readout_terminal
ATP6V1B2	10	0	Readout_terminal
ATP10D	10	0	Readout_terminal
ARPP21	10	0	Readout_terminal
ARID3A	10	0	Readout_terminal
ARHGEF11	10	0	Readout_terminal
APPL2	10	0	Readout_terminal
APOM	10	0	Readout_terminal
ANKS1B	10	0	Readout_terminal
ANGPT2	10	0	Readout_terminal
AKIRIN2	10	0	Readout_terminal
AIFM3	10	0	Readout_terminal
AGRN	10	0	Readout_terminal
AGPAT4	10	0	Readout_terminal
AGGF1	10	0	Readout_terminal
ADAMTS8	10	0	Readout_terminal
ADAMTS16	10	0	Readout_terminal
ACSS2	10	0	Readout_terminal
ACER2	10	0	Readout_terminal
ACE	10	0	Readout_terminal
AC002351.1	10	0	Readout_terminal
AATK	10	0	Readout_terminal
ZNF710	9	0	Readout_terminal
ZNF607	9	0	Readout_terminal
ZNF498	9	0	Readout_terminal
ZNF346	9	0	Readout_terminal
ZNF248	9	0	Readout_terminal
ZNF200	9	0	Readout_terminal
ZIC5	9	0	Readout_terminal
ZIC2	9	0	Readout_terminal
ZC3H18	9	0	Readout_terminal
ZC3H12A	9	0	Readout_terminal
WIBG	9	0	Readout_terminal
WHSC1L1	9	0	Readout_terminal
WDR81	9	0	Readout_terminal
WDR7	9	0	Readout_terminal
WDR48	9	0	Readout_terminal
VSNL1	9	0	Readout_terminal
VPS52	9	0	Readout_terminal
VIPAR	9	0	Readout_terminal
VCX3B	9	0	Readout_terminal
VAMP5	9	0	Readout_terminal
USP54	9	0	Readout_terminal
UBE2V2	9	0	Readout_terminal
TWISTNB	9	0	Readout_terminal
TSPYL2	9	0	Readout_terminal
TRIM46	9	0	Readout_terminal
TRIB3	9	0	Readout_terminal
TRAF1	9	0	Readout_terminal
TNNI1	9	0	Readout_terminal
TNKS1BP1	9	0	Readout_terminal
TNIP1	9	0	Readout_terminal
TMEM87A	9	0	Readout_terminal
TMEM63C	9	0	Readout_terminal
TMEM57	9	0	Readout_terminal
TMEM209	9	0	Readout_terminal
TMEM183A	9	0	Readout_terminal
TM9SF1	9	0	Readout_terminal
TLN1	9	0	Readout_terminal
TIMM17A	9	0	Readout_terminal
THUMPD1	9	0	Readout_terminal
THRA	9	0	Readout_terminal
TGFB3	9	0	Readout_terminal
TES	9	0	Readout_terminal
TERF2	9	0	Readout_terminal
TBRG1	9	0	Readout_terminal
TBPL1	9	0	Readout_terminal
TBC1D16	9	0	Readout_terminal
TAT	9	0	Readout_terminal
TAP1	9	0	Readout_terminal
TAOK2	9	0	Readout_terminal
TAGAP	9	0	Readout_terminal
SYNJ2BP	9	0	Readout_terminal
SYNJ2	9	0	Readout_terminal
SYN1	9	0	Readout_terminal
SUMO2	9	0	Readout_terminal
STMN4	9	0	Readout_terminal
STK38	9	0	Readout_terminal
STK11	9	0	Readout_terminal
STEAP4	9	0	Readout_terminal
ST13	9	0	Readout_terminal
SRP72	9	0	Readout_terminal
SPSB4	9	0	Readout_terminal
SPSB3	9	0	Readout_terminal
SPOP	9	0	Readout_terminal
SOX21	9	0	Readout_terminal
SNX10	9	0	Readout_terminal
SNORD27	9	0	Readout_terminal
SNHG9	9	0	Readout_terminal
SMURF2	9	0	Readout_terminal
SMG6	9	0	Readout_terminal
SLITRK5	9	0	Readout_terminal
SLITRK2	9	0	Readout_terminal
SLCO4C1	9	0	Readout_terminal
SLC25A43	9	0	Readout_terminal
SLC25A37	9	0	Readout_terminal
SLC25A3	9	0	Readout_terminal
SLC17A6	9	0	Readout_terminal
SLC16A1	9	0	Readout_terminal
SHKBP1	9	0	Readout_terminal
SHISA2	9	0	Readout_terminal
SH3RF1	9	0	Readout_terminal
SH2B1	9	0	Readout_terminal
SFRP4	9	0	Readout_terminal
SETD2	9	0	Readout_terminal
SEMA4D	9	0	Readout_terminal
SEMA3G	9	0	Readout_terminal
SCUBE3	9	0	Readout_terminal
SCN1B	9	0	Readout_terminal
SCAND1	9	0	Readout_terminal
RRM2B	9	0	Readout_terminal
RPS4X	9	0	Readout_terminal
RPS12	9	0	Readout_terminal
RPL10A	9	0	Readout_terminal
RPA1	9	0	Readout_terminal
RP11-383H13.1	9	0	Readout_terminal
RNU6ATAC	9	0	Readout_terminal
RNF5P1	9	0	Readout_terminal
RNF182	9	0	Readout_terminal
RNF122	9	0	Readout_terminal
RIC3	9	0	Readout_terminal
RHOT1	9	0	Readout_terminal
RHOBTB2	9	0	Readout_terminal
RGS5	9	0	Readout_terminal
RGS16	9	0	Readout_terminal
RBAK	9	0	Readout_terminal
RALGDS	9	0	Readout_terminal
RALA	9	0	Readout_terminal
RAET1E	9	0	Readout_terminal
RAB43	9	0	Readout_terminal
RAB33B	9	0	Readout_terminal
RAB27A	9	0	Readout_terminal
RAB11B	9	0	Readout_terminal
QTRT1	9	0	Readout_terminal
QRICH1	9	0	Readout_terminal
PXT1	9	0	Readout_terminal
PVRL2	9	0	Readout_terminal
PTPRZ1	9	0	Readout_terminal
PTPRN2	9	0	Readout_terminal
PTPN5	9	0	Readout_terminal
PSME4	9	0	Readout_terminal
PSMD3	9	0	Readout_terminal
PRM1	9	0	Readout_terminal
PRKRA	9	0	Readout_terminal
PRELP	9	0	Readout_terminal
PPP2R3C	9	0	Readout_terminal
PPP1R8	9	0	Readout_terminal
PPIF	9	0	Readout_terminal
PPFIBP2	9	0	Readout_terminal
PPAT	9	0	Readout_terminal
PPAN-P2RY11	9	0	Readout_terminal
PPAN	9	0	Readout_terminal
POLR2B	9	0	Readout_terminal
PLK3	9	0	Readout_terminal
PLA2G15	9	0	Readout_terminal
PKHD1	9	0	Readout_terminal
PIP4K2A	9	0	Readout_terminal
PIM3	9	0	Readout_terminal
PHOSPHO1	9	0	Readout_terminal
PHKB	9	0	Readout_terminal
PHF14	9	0	Readout_terminal
PHF1	9	0	Readout_terminal
PGD	9	0	Readout_terminal
PGC	9	0	Readout_terminal
PEX19	9	0	Readout_terminal
PER2	9	0	Readout_terminal
PELI1	9	0	Readout_terminal
PDK1	9	0	Readout_terminal
PDIA3	9	0	Readout_terminal
PDCD1LG2	9	0	Readout_terminal
PCNAAS	9	0	Readout_terminal
PCNA	9	0	Readout_terminal
PCDHGB7	9	0	Readout_terminal
PCDHGB6	9	0	Readout_terminal
PCDHGA12	9	0	Readout_terminal
PCDHGA10	9	0	Readout_terminal
PCDH18	9	0	Readout_terminal
PAQR5	9	0	Readout_terminal
OVOL1	9	0	Readout_terminal
ORC5L	9	0	Readout_terminal
ODC1	9	0	Readout_terminal
NXNL2	9	0	Readout_terminal
NXF3	9	0	Readout_terminal
NUP160	9	0	Readout_terminal
NUDT10	9	0	Readout_terminal
NUCB2	9	0	Readout_terminal
NRSN1	9	0	Readout_terminal
NR6A1	9	0	Readout_terminal
NR2E1	9	0	Readout_terminal
NR1D2	9	0	Readout_terminal
NPEPL1	9	0	Readout_terminal
NME7	9	0	Readout_terminal
NKX2-3	9	0	Readout_terminal
NKAIN2	9	0	Readout_terminal
NIPA2	9	0	Readout_terminal
NFATC4	9	0	Readout_terminal
NEUROD6	9	0	Readout_terminal
NEURL2	9	0	Readout_terminal
NEU1	9	0	Readout_terminal
NAT9	9	0	Readout_terminal
NASP	9	0	Readout_terminal
NAP1L4	9	0	Readout_terminal
N4BP2	9	0	Readout_terminal
MYO1E	9	0	Readout_terminal
MYLK2	9	0	Readout_terminal
MTERFD2	9	0	Readout_terminal
MTA2	9	0	Readout_terminal
MTA1	9	0	Readout_terminal
MT2A	9	0	Readout_terminal
MPP7	9	0	Readout_terminal
MPDU1	9	0	Readout_terminal
MORN4	9	0	Readout_terminal
MMP2	9	0	Readout_terminal
MMP19	9	0	Readout_terminal
MMACHC	9	0	Readout_terminal
MLH3	9	0	Readout_terminal
METTL10	9	0	Readout_terminal
METT10D	9	0	Readout_terminal
MED19	9	0	Readout_terminal
ME1	9	0	Readout_terminal
MDFI	9	0	Readout_terminal
MCF2L	9	0	Readout_terminal
MBD5	9	0	Readout_terminal
MARK3	9	0	Readout_terminal
MAPRE3	9	0	Readout_terminal
MAP3K8	9	0	Readout_terminal
MANEAL	9	0	Readout_terminal
MAN2A1	9	0	Readout_terminal
MAMDC2	9	0	Readout_terminal
MAGT1	9	0	Readout_terminal
MAGEA6	9	0	Readout_terminal
LYST	9	0	Readout_terminal
LRRK2	9	0	Readout_terminal
LOC400891	9	0	Readout_terminal
LOC100131496	9	0	Readout_terminal
LMBR1L	9	0	Readout_terminal
LIN9	9	0	Readout_terminal
LIME1	9	0	Readout_terminal
LEPREL1	9	0	Readout_terminal
LEP	9	0	Readout_terminal
LDLRAP1	9	0	Readout_terminal
KLRAQ1	9	0	Readout_terminal
KLC2	9	0	Readout_terminal
KL	9	0	Readout_terminal
KIF3C	9	0	Readout_terminal
KIF26B	9	0	Readout_terminal
KIF1C	9	0	Readout_terminal
KIF1A	9	0	Readout_terminal
KIF13B	9	0	Readout_terminal
KIAA1984	9	0	Readout_terminal
KIAA1949	9	0	Readout_terminal
KIAA1161	9	0	Readout_terminal
KIAA0528	9	0	Readout_terminal
KIAA0430	9	0	Readout_terminal
KCNIP3	9	0	Readout_terminal
KBTBD6	9	0	Readout_terminal
KATNB1	9	0	Readout_terminal
KANK2	9	0	Readout_terminal
JPH2	9	0	Readout_terminal
IRF6	9	0	Readout_terminal
IPP	9	0	Readout_terminal
IP6K3	9	0	Readout_terminal
INPP4B	9	0	Readout_terminal
IL6R	9	0	Readout_terminal
IL1R2	9	0	Readout_terminal
IL13	9	0	Readout_terminal
HTRA3	9	0	Readout_terminal
HTRA1	9	0	Readout_terminal
HOXB2	9	0	Readout_terminal
HOMER2	9	0	Readout_terminal
HNRNPL	9	0	Readout_terminal
HMBOX1	9	0	Readout_terminal
HIST1H4L	9	0	Readout_terminal
HIST1H4C	9	0	Readout_terminal
HIST1H4A	9	0	Readout_terminal
HECTD2	9	0	Readout_terminal
HDDC3	9	0	Readout_terminal
HAO1	9	0	Readout_terminal
HACE1	9	0	Readout_terminal
HABP4	9	0	Readout_terminal
H2AFV	9	0	Readout_terminal
GYS1	9	0	Readout_terminal
GSTA4	9	0	Readout_terminal
GRASP	9	0	Readout_terminal
GPRASP2	9	0	Readout_terminal
GOT1	9	0	Readout_terminal
GOLPH3	9	0	Readout_terminal
GNPDA1	9	0	Readout_terminal
GNG11	9	0	Readout_terminal
GMCL1	9	0	Readout_terminal
GLUL	9	0	Readout_terminal
GLS2	9	0	Readout_terminal
GGNBP2	9	0	Readout_terminal
GDPD5	9	0	Readout_terminal
GCN1L1	9	0	Readout_terminal
GBA2	9	0	Readout_terminal
GAS8	9	0	Readout_terminal
GANAB	9	0	Readout_terminal
GABRG2	9	0	Readout_terminal
FRY	9	0	Readout_terminal
FRMD4B	9	0	Readout_terminal
FOXM1	9	0	Readout_terminal
FOXJ1	9	0	Readout_terminal
FNTB	9	0	Readout_terminal
FNDC4	9	0	Readout_terminal
FLNC	9	0	Readout_terminal
FLNB	9	0	Readout_terminal
