# This file contains the list of regulation interactions (graph edges) that
# define the gene regulatory network of Saccharomyces cerevisiae.
# 
# The original network was built using the information available from
# 
# Teixeira MC, Monteiro PT, Guerreiro JF, Gonçalves JP, Mira NP, Dos Santos
# SC, et al. The YEASTRACT database: an upgraded information system for the
# analysis of gene and genomic transcription regulation in Saccharomyces
# cerevisiae.      Nucleic acids research. 2014;42(1):D161–6.
# doi:10.1093/nar/gkt1015.
# 
# Columns:
# 1. regulator gene
# 2. target or regulated gene
# 3. If available in the original source, effect of the regulation: activatory
# (+) or inhibitory (-). Context dependent or unknown effects where assumed to
# be activatory.
# 
Source	Target	Mode
swi5	tho2	
swi5	mrt4	
swi5	ydl114w	
swi5	yer138c	
swi5	phm7	
swi5	phm6	
swi5	bar1	
swi5	rmd9	
swi5	vcx1	
swi5	sip4	
swi5	sip5	
swi5	ymr135w-a	
swi5	cup1-1	
swi5	cup1-2	
swi5	ykl107w	
swi5	laa1	
swi5	nop9	
swi5	nop8	
swi5	nop1	
swi5	nop2	
swi5	nop4	
swi5	nop7	
swi5	nop6	
swi5	frm2	
swi5	opi10	
swi5	ypt53	
swi5	rri2	
swi5	rri1	
swi5	ymr279c	
swi5	pis1	
swi5	ifh1	
swi5	hxt4	
swi5	eaf7	
swi5	rps18a	
swi5	rps18b	
swi5	rps25b	
swi5	ima5	
swi5	ima4	
swi5	ima1	
swi5	ima2	
swi5	pol5	
swi5	aha1	
swi5	sfk1	
swi5	iks1	
swi5	spb1	
swi5	erg1	
swi5	mrps8	
swi5	rav1	
swi5	yel057c	
swi5	osw2	
swi5	gpx2	
swi5	spp1	
swi5	ynr066c	
swi5	oye3	
swi5	oye2	
swi5	gup2	
swi5	mrk1	
swi5	ykl225w	
swi5	chl4	
swi5	ydr056c	
swi5	use1	
swi5	mip6	
swi5	ybr238c	
swi5	ypr150w	
swi5	ymr310c	
swi5	nhp6a	
swi5	yhr217c	
swi5	pep3	
swi5	yjl045w	
swi5	yat2	
swi5	yat1	
swi5	apj1	
swi5	pse1	
swi5	ynl195c	
swi5	ylr413w	
swi5	gac1	
swi5	yet2	
swi5	jip5	
swi5	rpl13a	
swi5	glg2	
swi5	ysw1	
swi5	dmc1	
swi5	yro2	
swi5	she10	
swi5	hem13	
swi5	cog7	
swi5	cog6	
swi5	rsf1	
swi5	aif1	
swi5	plb2	
swi5	plb1	
swi5	ymr031w-a	
swi5	yer084w	
swi5	mct1	
swi5	sim1	
swi5	yfl063w	
swi5	rlp24	
swi5	hsc82	
swi5	arx1	
swi5	ybl112c	
swi5	ssc1	
swi5	yar028w	
swi5	yml083c	
swi5	gut1	
swi5	zta1	
swi5	pdr5	
swi5	ylr012c	
swi5	vma5	
swi5	oac1	
swi5	prc1	
swi5	vma7	
swi5	ach1	
swi5	ste2	
swi5	ste3	
swi5	kar1	
swi5	ste6	
swi5	aad4	
swi5	ysy6	
swi5	mbr1	
swi5	gal2	
swi5	yeh2	
swi5	ygl140c	
swi5	nde1	
swi5	nde2	
swi5	siw14	
swi5	ycr102c	
swi5	urb2	
swi5	urb1	
swi5	tma22	
swi5	ygr137w	
swi5	rki1	
swi5	lcb2	
swi5	ygl204c	
swi5	ree1	
swi5	uip4	
swi5	tim11	
swi5	ato2	
swi5	ato3	
swi5	dip2	
swi5	dip5	
swi5	lin1	
swi5	ydr340w	
swi5	fks1	
swi5	mcm10	
swi5	imp4	
swi5	ypl276w	
swi5	faa4	
swi5	pir3	
swi5	faa1	
swi5	pir1	
swi5	faa3	
swi5	hap2	
swi5	trs85	
swi5	tad3	
swi5	yps3	
swi5	crp1	
swi5	yhr020w	
swi5	tif5	
swi5	tif3	
swi5	tif2	
swi5	tif1	
swi5	mdn1	
swi5	pab1	
swi5	fas1	
swi5	sui2	
swi5	sui1	
swi5	sno3	
swi5	spa2	
swi5	dal5	
swi5	ynl194c	
swi5	mho1	
swi5	aqy1	
swi5	ost5	
swi5	ost2	
swi5	rpc40	
swi5	ntf2	
swi5	chs7	
swi5	fmp48	
swi5	yel074w	
swi5	chs2	
swi5	chs3	
swi5	gnd2	
swi5	gnd1	
swi5	fmp40	
swi5	fmp43	
swi5	yjr146w	
swi5	aad15	
swi5	rpl12b	
swi5	rpl12a	
swi5	cur1	
swi5	ygr064w	
swi5	ecm33	
swi5	ecm32	
swi5	rps24b	
swi5	rps24a	
swi5	cha1	
swi5	cha4	
swi5	ylr302c	
swi5	esc8	
swi5	psr1	
swi5	enp1	
swi5	enp2	
swi5	pol30	
swi5	pdr15	
swi5	pda1	
swi5	pdr10	
swi5	apm1	
swi5	exg1	
swi5	utp23	
swi5	utp20	
swi5	utp21	
swi5	gin4	
swi5	yol159c	
swi5	cho1	
swi5	ymr206w	
swi5	lte1	
swi5	ola1	
swi5	rok1	
swi5	atp19	
swi5	atp18	
swi5	dml1	
swi5	rpl33b	
swi5	rpl33a	
swi5	rps4a	
swi5	sds24	
swi5	sds22	
swi5	ipl1	
swi5	ils1	
swi5	spp382	
swi5	ydr543c	
swi5	ybr071w	
swi5	tkl2	
swi5	tkl1	
swi5	ash1	
swi5	sen2	
swi5	ari1	
swi5	mrd1	
swi5	agp1	
swi5	ymr196w	
swi5	ies6	
swi5	sin3	
swi5	ymr252c	
swi5	tsl1	
swi5	mxr1	
swi5	moh1	
swi5	yol024w	
swi5	cdc12	
swi5	ics2	
swi5	ybr139w	
swi5	cdc19	
swi5	oxa1	
swi5	gpi8	
swi5	smx3	
swi5	pfy1	
swi5	ybl111c	
swi5	izh4	
swi5	upc2	
swi5	srp40	
swi5	ura7	
swi5	ura4	
swi5	ura5	
swi5	ura3	
swi5	ura1	
swi5	eco1	
swi5	fhn1	
swi5	pho3	
swi5	pho2	
swi5	pho5	
swi5	gcr2	
swi5	thi2	
swi5	thi7	
swi5	thi5	
swi5	ynl337w	
swi5	pth1	
swi5	rnp1	
swi5	rtk1	
swi5	ynl057w	
swi5	ylr177w	
swi5	snx4	
swi5	pig2	
swi5	rps5	
swi5	rps3	
swi5	rps2	
swi5	cwc25	
swi5	cwc22	
swi5	yak1	
swi5	ynl095c	
swi5	yrb1	
swi5	pig1	
swi5	far7	
swi5	far1	
swi5	crs5	
swi5	fit2	
swi5	xks1	
swi5	mfm1	
swi5	ino80	
swi5	hnm1	
swi5	pyc1	
swi5	abm1	
swi5	aim44	
swi5	spo12	
swi5	dak2	
swi5	spo11	
swi5	ylr269c	
swi5	sli1	
swi5	rod1	
swi5	aro10	
swi5	isf1	
swi5	yjr149w	
swi5	gdt1	
swi5	fet4	
swi5	fet3	
swi5	fmp33	
swi5	tub2	
swi5	nip7	
swi5	nip1	
swi5	cus1	
swi5	rgt2	
swi5	thi21	
swi5	doc1	
swi5	ecm22	
swi5	rex4	
swi5	ydr535c	
swi5	gud1	
swi5	ydj1	
swi5	idp3	
swi5	idp2	
swi5	idp1	
swi5	btt1	
swi5	cnl1	
swi5	pga2	
swi5	pga3	
swi5	apl1	
swi5	yil177c	
swi5	utp13	
swi5	ydl041w	
swi5	utp10	
swi5	utp14	
swi5	utp18	
swi5	ddi3	
swi5	ddi2	
swi5	ddi1	
swi5	shg1	
swi5	rsc30	
swi5	gpd1	
swi5	aim21	
swi5	gpd2	
swi5	rpl15a	
swi5	rpl29	
swi5	rpl28	
swi5	rpl25	
swi5	om45	
swi5	lys21	
swi5	yor1	
swi5	glk1	
swi5	ybr138c	
swi5	bsc1	
swi5	bsc4	
swi5	yar1	
swi5	yhb1	
swi5	mid2	
swi5	met2	
swi5	met3	
swi5	met1	
swi5	met6	
swi5	met5	
swi5	met8	
swi5	caf120	
swi5	ygr109w-a	
swi5	fsf1	
swi5	rpl2a	
swi5	rpl2b	
swi5	aat2	
swi5	aat1	
swi5	snc2	
swi5	lhp1	
swi5	ssa3	
swi5	rpl5	
swi5	rpl3	
swi5	nhp2	
swi5	ypl014w	
swi5	nut1	
swi5	rpc17	
swi5	sso2	
swi5	rpb8	
swi5	nup42	
swi5	cdc20	
swi5	nfs1	
swi5	yip1	
swi5	kre33	
swi5	igd1	
swi5	mbp1	
swi5	ynr034w-a	
swi5	lpd1	
swi5	tah11	
swi5	nrm1	
swi5	ahp1	
swi5	prm5	
swi5	prm7	
swi5	prm1	
swi5	erg10	
swi5	erg11	
swi5	prm9	
swi5	ynl338w	
swi5	efb1	
swi5	gcs1	
swi5	lap3	
swi5	lap2	
swi5	lcl1	
swi5	pex3	
swi5	pex5	
swi5	swc7	
swi5	reg2	
swi5	ygl199c	
swi5	sis1	
swi5	vps73	
swi5	ypc1	
swi5	nsa2	
swi5	rpp0	
swi5	pex11	
swi5	pex13	
swi5	ygr016w	
swi5	imd4	
swi5	imd2	
swi5	imd1	
swi5	trp2	
swi5	ysc84	
swi5	mse1	
swi5	trp5	
swi5	spg1	
swi5	spg4	
swi5	yml133c	
swi5	ncs2	
swi5	yhr140w	
swi5	ade5,7	
swi5	atg29	
swi5	ypr148c	
swi5	atg23	
swi5	sue1	
swi5	ynl295w	
swi5	kin82	
swi5	spo23	
swi5	yil174w	
swi5	spo20	
swi5	usv1	
swi5	rei1	
swi5	ygr066c	
swi5	nce102	
swi5	itr1	
swi5	fmp23	
swi5	itr2	
swi5	phm8	
swi5	rec114	
swi5	rpl14a	
swi5	rpl14b	
swi5	ubc8	
swi5	ubc9	
swi5	ecm18	
swi5	grs1	
swi5	ecm13	
swi5	ecm12	
swi5	ecm11	
swi5	tsr2	
swi5	ubc4	
swi5	ecm16	
swi5	pho11	
swi5	pho12	
swi5	ynl092w	
swi5	pst1	
swi5	asg1	
swi5	tir1	
swi5	tdh1	
swi5	tdh2	
swi5	tdh3	
swi5	elf1	
swi5	ygr079w	
swi5	yil163c	
swi5	ykl050c	
swi5	avo2	
swi5	pdc1	
swi5	vht1	
swi5	pdc5	
swi5	pdc6	
swi5	scw11	
swi5	scw10	
swi5	puf6	
swi5	dfr1	
swi5	zwf1	
swi5	ypr142c	
swi5	rpl31a	
swi5	rpl31b	
swi5	sdt1	
swi5	ybl107w-a	
swi5	yos9	
swi5	rpl38	
swi5	vth1	
swi5	ups2	
swi5	cmr3	
swi5	rpl30	
swi5	ydr015c	
swi5	aro2	
swi5	caj1	
swi5	aro4	
swi5	ydl057w	
swi5	yck2	
swi5	mcm5	
swi5	ylr108c	
swi5	axl2	
swi5	mkc7	
swi5	par32	
swi5	bul2	
swi5	meu1	
swi5	cox7	
swi5	cox4	
swi5	ado1	
swi5	rpo26	
swi5	icl2	
swi5	cic1	
swi5	rpm2	
swi5	aga2	
swi5	aga1	
swi5	prr1	
swi5	yhr145c	
swi5	cdc39	
swi5	yjl160c	
swi5	cdc34	
swi5	yjl135w	
swi5	git1	
swi5	stb3	
swi5	stb2	
swi5	stb6	
swi5	ypr127w	
swi5	gal80	
swi5	rhr2	
swi5	ynl217w	
swi5	sar1	
swi5	tma10	
swi5	ppr1	
swi5	tma17	
swi5	bcp1	
swi5	tma19	
swi5	ynl040w	
swi5	sad1	
swi5	eci1	
swi5	rit1	
swi5	erg25	
swi5	rps22a	
swi5	dus1	
swi5	dus3	
swi5	mtl1	
swi5	yjl225c	
swi5	set4	
swi5	ady2	
swi5	ack1	
swi5	rnr2	
swi5	rnr1	
swi5	gcd10	
swi5	snq2	
swi5	nsr1	
swi5	yer158c	
swi5	ept1	
swi5	ydl129w	
swi5	ydl124w	
swi5	rrp12	
swi5	rcf2	
swi5	rrp14	
swi5	crc1	
swi5	ncl1	
swi5	ssz1	
swi5	cin5	
swi5	alg14	
swi5	cin1	
swi5	ime1	
swi5	ime2	
swi5	cpa1	
swi5	ycr087c-a	
swi5	fat3	
swi5	mph2	
swi5	gsp1	
swi5	rps29a	
swi5	rps29b	
swi5	ayt1	
swi5	hxt9	
swi5	los1	
swi5	yil086c	
swi5	sut2	
swi5	hxt1	
swi5	hxt2	
swi5	hxt3	
swi5	tvp18	
swi5	hxt5	
swi5	hxt6	
swi5	isu2	
swi5	ath1	
swi5	sof1	
swi5	hmg1	
swi5	ktr6	
swi5	pau4	
swi5	pau2	
swi5	pau3	
swi5	pau1	
swi5	atg36	
swi5	atg34	
swi5	fmp16	
swi5	hes1	
swi5	spt4	
swi5	cbf2	
swi5	cbf5	
swi5	nte1	
swi5	ymr090w	
swi5	gut2	
swi5	ygr025w	
swi5	ykr005c	
swi5	rps25a	
swi5	yml119w	
swi5	rps9b	
swi5	rps9a	
swi5	atg5	
swi5	nkp2	
swi5	hos4	
swi5	yor342c	
swi5	tif4631	
swi5	rgi1	
swi5	tom6	
swi5	tom7	
swi5	mfa2	
swi5	mfa1	
swi5	bgl2	
swi5	mmf1	
swi5	vrg4	
swi5	ypr078c	
swi5	yil175w	
swi5	agp2	
swi5	agp3	
swi5	rpl17a	
swi5	rpl17b	
swi5	rps16a	
swi5	aim23	
swi5	hom3	
swi5	she4	
swi5	tpa1	
swi5	ygr067c	
swi5	cyk3	
swi5	mmt1	
swi5	ypr027c	
swi5	fyv5	
swi5	ynl146w	
swi5	irc23	
swi5	aqr1	
swi5	cms1	
swi5	rpl13b	
swi5	rsb1	
swi5	rsm19	
swi5	apn2	
swi5	mad3	
swi5	yap6	
swi5	fun19	
swi5	mnn9	
swi5	skm1	
swi5	mnn1	
swi5	yil024c	
swi5	hsm3	
swi5	ho	
swi5	oaz1	
swi5	hpa2	
swi5	sgs1	
swi5	hsp150	
swi5	psk1	
swi5	yhr202w	
swi5	xbp1	
swi5	ctl1	
swi5	gsm1	
swi5	trm82	
swi5	jsn1	
swi5	ylr041w	
swi5	hsp31	
swi5	hsp30	
swi5	hsp33	
swi5	hsp32	
swi5	yor248w	
swi5	mdm36	
swi5	hat2	
swi5	seo1	
swi5	tir4	
swi5	sic1	
swi5	ycl068c	
swi5	hxt13	
swi5	hxt10	
swi5	yhr127w	
swi5	arr3	
swi5	hxt17	
swi5	hxt14	
swi5	rrt2	
swi4	pdr15	
swi4	pdr16	
swi4	ycr064c	
swi4	pdr11	
swi4	csr1	
swi4	cct2	
swi4	cct6	
swi4	yer188c-a	
swi4	exg2	
swi4	exg1	
swi4	ykl044w	
swi4	cpr8	
swi4	stb1	
swi4	gin4	
swi4	yhl049c	
swi4	rdl1	
swi4	sga1	
swi4	gsc2	
swi4	epl1	
swi4	zds2	
swi4	lsm4	
swi4	lsm5	
swi4	lte1	
swi4	tcb2	
swi4	rfc3	
swi4	lsm3	
swi4	ymr084w	
swi4	wrs1	
swi4	pho90	
swi4	ygr151c	
swi4	syc1	
swi4	ynl120c	
swi4	ylr455w	
swi4	cdc5	
swi4	fmp52	
swi4	hat1	
swi4	rpl34b	
swi4	ski3	
swi4	sds24	
swi4	ykr011c	
swi4	ypl088w	
swi4	ycl042w	
swi4	zuo1	
swi4	hri1	
swi4	lac1	
swi4	rad55	
swi4	ydr544c	
swi4	yer010c	
swi4	bap3	
swi4	duo1	
swi4	inp2	
swi4	hch1	
swi4	kch1	
swi4	erg4	
swi4	ydr543c	
swi4	ybr012c	
swi4	pso2	
swi4	ssu72	
swi4	erg3	
swi4	ybr071w	
swi4	spe4	
swi4	rcl1	
swi4	uga2	
swi4	uga1	
swi4	plc1	
swi4	yer188w	
swi4	ylr366w	
swi4	dma2	
swi4	zwf1	
swi4	osh6	
swi4	ssb1	
swi4	ykl151c	
swi4	nop56	
swi4	ime1	
swi4	yor152c	
swi4	dsn1	
swi4	mrps16	
swi4	cln3	
swi4	cln2	
swi4	tsl1	
swi4	yrf1-3	
swi4	yrf1-2	
swi4	yrf1-1	
swi4	yrf1-7	
swi4	yrf1-6	
swi4	yrf1-5	
swi4	yrf1-4	
swi4	tgl5	
swi4	tda8	
swi4	pry1	
swi4	yor302w	
swi4	msh2	
swi4	pry2	
swi4	pic2	
swi4	spl2	
swi4	svf1	
swi4	rpl11b	
swi4	scw4	
swi4	ypl245w	
swi4	alt1	
swi4	dga1	
swi4	trm1	
swi4	trm2	
swi4	fol1	
swi4	prm8	
swi4	pir3	
swi4	trm8	
swi4	ybr139w	
swi4	haa1	
swi4	oxa1	
swi4	cos6	
swi4	och1	
swi4	cos3	
swi4	cos2	
swi4	hor7	
swi4	mtc2	
swi4	ylr255c	
swi4	tfs1	
swi4	cos8	
swi4	shr5	
swi4	skg6	
swi4	yll067c	
swi4	cue4	
swi4	ypl025c	
swi4	rrp5	
swi4	ybl111c	
swi4	rrp7	
swi4	gtb1	
swi4	spt21	
swi4	hms2	
swi4	kre29	
swi4	yor052c	
swi4	thi22	
swi4	pho81	
swi4	nan1	
swi4	ygr107w	
swi4	mch2	
swi4	thr1	
swi4	dia2	
swi4	sbh2	
swi4	cdc123	
swi4	srp40	
swi4	yir042c	
swi4	rpl37a	
swi4	ydr161w	
swi4	ura1	
swi4	mhr1	
swi4	fzf1	
swi4	vma1	
swi4	ymr181c	
swi4	fhn1	
swi4	ydr134c	
swi4	snt309	
swi4	ubx6	
swi4	pop2	
swi4	pho3	
swi4	pho5	
swi4	ylr252w	
swi4	sec53	
swi4	ert1	
swi4	yor062c	
swi4	thi7	
swi4	cis3	
swi4	utr2	
swi4	ynl337w	
swi4	rba50	
swi4	ycl049c	
swi4	ecm8	
swi4	fms1	
swi4	ypr203w	
swi4	hht1	
swi4	msc1	
swi4	nma1	
swi4	ymr279c	
swi4	hmra1	
swi4	zpr1	
swi4	msc6	
swi4	gic1	
swi4	ydr010c	
swi4	hog1	
swi4	sir4	
swi4	brx1	
swi4	yjl218w	
swi4	yuh1	
swi4	shc1	
swi4	ure2	
swi4	pig1	
swi4	are2	
swi4	ygr111w	
swi4	sok2	
swi4	edc3	
swi4	mae1	
swi4	vhr1	
swi4	vhr2	
swi4	rps3	
swi4	ypr204w	
swi4	swe1	
swi4	ssu1	
swi4	apa1	
swi4	yjl107c	
swi4	adi1	
swi4	suc2	
swi4	sed1	
swi4	sfl1	
swi4	ygp1	
swi4	dat1	
swi4	loh1	
swi4	ssa4	
swi4	aep3	
swi4	hsl1	
swi4	aep1	
swi4	far1	
swi4	ypk3	
swi4	gas1	
swi4	fit2	
swi4	gas2	
swi4	ylr463c	
swi4	scs2	
swi4	rsc3	
swi4	str3	
swi4	lia1	
swi4	gid8	
swi4	ygr001c	
swi4	ylr050c	
swi4	tsa1	
swi4	tsa2	
swi4	ypr158c-d	
swi4	ygr250c	
swi4	slx5	
swi4	itc1	
swi4	pau10	
swi4	pyc1	
swi4	ypr158c-c	
swi4	zsp1	
swi4	aft1	
swi4	apt2	
swi4	sec72	
swi4	sds23	
swi4	rap1	
swi4	smt3	
swi4	dak1	
swi4	noc2	
swi4	rpl7a	
swi4	svl3	
swi4	sun4	
swi4	zrt2	
swi4	irc22	
swi4	ylr125w	
swi4	ydc1	
swi4	ygr012w	
swi4	pep12	
swi4	ybl109w	
swi4	mcd4	
swi4	tye7	
swi4	gat2	
swi4	ald2	
swi4	hsp26	
swi4	ilv5	
swi4	map1	
swi4	mdh2	
swi4	ygl101w	
swi4	hxk2	
swi4	nop19	
swi4	pog1	
swi4	rev7	
swi4	ykl111c	
swi4	hal1	
swi4	ylr464w	
swi4	whi3	
swi4	cus2	
swi4	ndl1	
swi4	rps9b	
swi4	ymr103c	
swi4	urm1	
swi4	exo5	
swi4	prt1	
swi4	pex14	
swi4	yhl026c	
swi4	ymr007w	
swi4	rpc11	
swi4	yil169c	
swi4	yhp1	
swi4	tok1	
swi4	ytm1	
swi4	fpr2	
swi4	kap95	
swi4	yor019w	
swi4	yor390w	
swi4	sec16	
swi4	srl1	
swi4	mcm2	
swi4	asf1	
swi4	ybl029c-a	
swi4	fcp1	
swi4	gcd6	
swi4	vid30	
swi4	pbi2	
swi4	ydl186w	
swi4	pan5	
swi4	csh1	
swi4	ddr2	
swi4	she10	
swi4	ipt1	
swi4	pst1	
swi4	uth1	
swi4	yil177c	
swi4	cts1	
swi4	swh1	
swi4	gad1	
swi4	gnp1	
swi4	yhr217c	
swi4	ycr007c	
swi4	ula1	
swi4	net1	
swi4	cos1	
swi4	ape1	
swi4	ycr050c	
swi4	icy2	
swi4	icy1	
swi4	ylr040c	
swi4	pex28	
swi4	ecl1	
swi4	gcd11	
swi4	dus4	
swi4	ygl036w	
swi4	opt2	
swi4	dbr1	
swi4	pnc1	
swi4	yor389w	
swi4	ayr1	
swi4	rpl28	
swi4	rho3	
swi4	arg1	
swi4	fcf1	
swi4	car1	
swi4	tda7	
swi4	rho5	
swi4	lys20	
swi4	rrp45	
swi4	tlg2	
swi4	ygr190c	
swi4	glk1	
swi4	smf2	
swi4	rpa49	
swi4	snf11	
swi4	ygr045c	
swi4	fre5	
swi4	fre4	
swi4	gts1	
swi4	rps20	
swi4	hho1	
swi4	yll066c	
swi4	rim101	
swi4	ymr173w-a	
swi4	yhb1	
swi4	ydl228c	
swi4	pun1	
swi4	gsy2	
swi4	pfa5	
swi4	pms1	
swi4	mid2	
swi4	flo11	
swi4	mal11	
swi4	taf6	
swi4	ykr040c	
swi4	ref2	
swi4	rpn10	
swi4	asg7	
swi4	imp3	
swi4	tir4	
swi4	yjr003c	
swi4	caf120	
swi4	ygr109w-b	
swi4	ygr109w-a	
swi4	yea6	
swi4	yol047c	
swi4	ybl108w	
swi4	bna5	
swi4	bna4	
swi4	whi2	
swi4	sry1	
swi4	bna1	
swi4	stu2	
swi4	aat1	
swi4	ybr113w	
swi4	imp4	
swi4	bub3	
swi4	pse1	
swi4	poc4	
swi4	rpl5	
swi4	erg5	
swi4	ydr442w	
swi4	pex25	
swi4	rcr1	
swi4	noc3	
swi4	pau21	
swi4	mub1	
swi4	ypl014w	
swi4	cyt1	
swi4	pkr1	
swi4	zrt1	
swi4	ypr202w	
swi4	sso2	
swi4	trm44	
swi4	ygr149w	
swi4	ibd2	
swi4	cdc21	
swi4	ydl183c	
swi4	trm7	
swi4	rog3	
swi4	tif34	
swi4	yor292c	
swi4	syo1	
swi4	tbf1	
swi4	bem2	
swi4	ydr541c	
swi4	ser2	
swi4	igd1	
swi4	gre3	
swi4	yhr078w	
swi4	yel076c	
swi4	pgm2	
swi4	yjr149w	
swi4	rpe1	
swi4	atg11	
swi4	gpi18	
swi4	yel008w	
swi4	tsc10	
swi4	nrm1	
swi4	ylr413w	
swi4	cmc4	
swi4	thi11	
swi4	mdm12	
swi4	rpr2	
swi4	kex2	
swi4	heh2	
swi4	svs1	
swi4	din7	
swi4	spc29	
swi4	wsc4	
swi4	prm1	
swi4	wsc2	
swi4	ypr148c	
swi4	erg11	
swi4	see1	
swi4	ynl338w	
swi4	ylr035c-a	
swi4	sls1	
swi4	rsr1	
swi4	sst2	
swi4	cit1	
swi4	mam3	
swi4	sse2	
swi4	yjl144w	
swi4	thi12	
swi4	mks1	
swi4	ybr219c	
swi4	ymr034c	
swi4	ypr015c	
swi4	pma1	
swi4	lcl1	
swi4	tat2	
swi4	yhr218w	
swi4	yor378w	
swi4	cln1	
swi4	mdy2	
swi4	ygl177w	
swi4	emp70	
swi4	reg2	
swi4	zps1	
swi4	mcd1	
swi4	yor309c	
swi4	sur7	
swi4	sur2	
swi4	yfl064c	
swi4	faf1	
swi4	sur1	
swi4	ybl113c	
swi4	skm1	
swi4	ypt10	
swi4	vps71	
swi4	psf3	
swi4	snu71	
swi4	tmt1	
swi4	ypc1	
swi4	yll037w	
swi4	ydr526c	
swi4	nhp10	
swi4	rrd1	
swi4	ymr304c-a	
swi4	azf1	
swi4	tgs1	
swi4	bop3	
swi4	prb1	
swi4	hip1	
swi4	ymr317w	
swi4	ypl162c	
swi4	vtc2	
swi4	erp3	
swi4	erp2	
swi4	imd2	
swi4	hmo1	
swi4	kre6	
swi4	das2	
swi4	nop16	
swi4	yir043c	
swi4	age1	
swi4	mrpl4	
swi4	ydr509w	
swi4	est1	
swi4	mtf2	
swi4	uip3	
swi4	mrpl8	
swi4	rta1	
swi4	prm5	
swi4	fkh2	
swi4	spg5	
swi4	ung1	
swi4	yml133c	
swi4	ptr2	
swi4	pet54	
swi4	ylr108c	
swi4	rpa34	
swi4	clb2	
swi4	clb1	
swi4	clb6	
swi4	clb5	
swi4	frt1	
swi4	amn1	
swi4	pin4	
swi4	rmi1	
swi4	btn2	
swi4	ho	
swi4	adr1	
swi4	tda4	
swi4	crp1	
swi4	mtf1	
swi4	atg22	
swi4	ydl187c	
swi4	sue1	
swi4	ynl295w	
swi4	gab1	
swi4	irc7	
swi4	spo20	
swi4	msn2	
swi4	rax2	
swi4	usv1	
swi4	mlc1	
swi4	ylr194c	
swi4	nce102	
swi4	yox1	
swi4	fmp27	
swi4	bmh1	
swi4	hyp2	
swi4	hsp12	
swi4	rsn1	
swi4	yer138c	
swi4	nis1	
swi4	ylr112w	
swi4	ynl200c	
swi4	aht1	
swi4	rex2	
swi4	mlh2	
swi4	pop3	
swi4	phd1	
swi4	pop7	
swi4	stf2	
swi4	arb1	
swi4	pri2	
swi4	yol019w	
swi4	env9	
swi4	ylr162w	
swi4	ade17	
swi4	ald3	
swi4	mnr2	
swi4	tir3	
swi4	dic1	
swi4	tir1	
swi4	arp9	
swi4	trf5	
swi4	mal12	
swi4	ylr462w	
swi4	sky1	
swi4	ygl007w	
swi4	ygr079w	
swi4	ndd1	
swi4	rim4	
swi4	hek2	
swi4	csi2	
swi4	cyc8	
swi4	pdc1	
swi4	pfk27	
swi4	pdc2	
swi4	yol036w	
swi4	rsc58	
swi4	mvd1	
swi4	srp68	
swi4	ymr144w	
swi4	ygr153w	
swi4	ykr041w	
swi4	sol4	
swi4	scw10	
swi4	flc1	
swi4	ppn1	
swi4	yhr213w	
swi4	aur1	
swi4	ydr133c	
swi4	rpt1	
swi4	swi1	
swi4	ymr122w-a	
swi4	puf3	
swi4	dse1	
swi4	edc2	
swi4	tpo4	
swi4	rps1a	
swi4	phm8	
swi4	mon2	
swi4	tpo3	
swi4	tpo2	
swi4	nca3	
swi4	irc15	
swi4	phm6	
swi4	irc10	
swi4	bar1	
swi4	smb1	
swi4	msa1	
swi4	vcx1	
swi4	ydr524c-b	
swi4	ymr194c-a	
swi4	dsf2	
swi4	tkl1	
swi4	pet191	
swi4	rpl32	
swi4	cmr3	
swi4	sea4	
swi4	yfl068w	
swi4	tfb2	
swi4	yhr214w-a	
swi4	ymr135w-a	
swi4	yer079w	
swi4	yor343c	
swi4	nop9	
swi4	ydr261c-d	
swi4	hxt2	
swi4	yer076c	
swi4	gtr1	
swi4	xyl2	
swi4	yck1	
swi4	psa1	
swi4	yor314w	
swi4	yor228c	
swi4	thp2	
swi4	cos4	
swi4	opi10	
swi4	ams1	
swi4	cog2	
swi4	ydl124w	
swi4	hta2	
swi4	hta1	
swi4	xbp1	
swi4	pet9	
swi4	plm2	
swi4	rup1	
swi4	tae2	
swi4	axl2	
swi4	gis3	
swi4	ymr306c-a	
swi4	dot6	
swi4	tvp18	
swi4	snz3	
swi4	rpl18b	
swi4	yef1	
swi4	pet122	
swi4	yal064w	
swi4	abf2	
swi4	rgi1	
swi4	vac17	
swi4	rad27	
swi4	cic1	
swi4	snz2	
swi4	acm1	
swi4	ipi3	
swi4	aga1	
swi4	ylf2	
swi4	ynr062c	
swi4	hst2	
swi4	trs23	
swi4	cdc6	
swi4	gds1	
swi4	ssl2	
swi4	mgr3	
swi4	rpl8a	
swi4	yjl160c	
swi4	nop8	
swi4	sbe2	
swi4	cdc33	
swi4	dif1	
swi4	thi72	
swi4	gpx1	
swi4	osw2	
swi4	spo77	
swi4	git1	
swi4	ynr066c	
swi4	ylr465c	
swi4	hbt1	
swi4	srs2	
swi4	put4	
swi4	ddr48	
swi4	put1	
swi4	slm4	
swi4	gup2	
swi4	pau4	
swi4	mrt4	
swi4	dam1	
swi4	ybr056w	
swi4	htz1	
swi4	yol114c	
swi4	ngl1	
swi4	eeb1	
swi4	mrk1	
swi4	mss1	
swi4	pdr18	
swi4	tma10	
swi4	fus3	
